acc_x,acc_y,acc_z,ecg,emg,eda,temp,resp,label
-0.25024078684953727,-0.21664653585557253,-0.7213950238984321,0.2617538839530996,-1.004932019196884,-0.2841936859417679,-1.1809617135074189,-0.29726397110977987,0
-0.25705778221285486,-0.23708523037344634,-0.7255099757709852,0.26045347877922614,-1.0157684036991743,-0.27611275971737165,1.619365666886355,-0.29932184398119616,0
-0.24342379148621968,-0.23708523037344634,-0.7131654267359419,0.25611879486631456,-1.0157684036991743,-0.2692994297634689,2.8446352643727284,-0.3034517819507281,0
-0.2536503004768538,-0.20983363768294794,-0.7090504748633888,0.25005023738823834,-1.0153168876782457,-0.26264454934337783,3.2490146694837425,-0.3048284279405721,0
-0.2331952506042701,-0.243897113362317,-0.702878047054559,0.2504837057795295,-1.0071895993015278,-0.25044393523987757,1.3282124952064247,-0.30139390907931185,0
-0.21274223262300188,-0.243897113362317,-0.698763095182006,0.24961676899694715,-1.010801727468958,-0.25313757731467634,-0.4995824158953598,-0.30207513596088414,0
-0.18206270565109953,-0.2575229097075662,-0.6967056192457294,0.2526510477359853,-1.0117047595108155,-0.2632783474786246,-0.026458511915473087,-0.30277055506915584,0
-0.20251572363236775,-0.2677427645583801,-0.6864185461469626,0.2470159586492002,-1.0157684036991743,-0.27056702603396243,-0.30548030144207294,-0.29932184398119616,0
-0.21615174625031838,-0.2643358078801908,-0.6751025817887496,0.23921352760595935,-1.0171229517619607,-0.2813415943331575,0.16764360253781377,-0.30207513596088414,0
-0.24342379148621968,-0.20983363768294794,-0.6823035942744096,0.24788289543178252,-1.0017714070503825,-0.28371833734033286,0.6306580213899251,-0.30071268219773956,0
-0.2263782552409525,-0.22005247735000788,-0.7049355229908356,0.24354821151887093,-1.0085441473643142,-0.2727853195073261,0.08676772151561091,-0.29794519799135216,0
-0.24342379148621968,-0.23027233220082174,-0.7152225960896024,0.23921352760595935,-1.0144138556363882,-0.257415714727592,-0.06285265837546437,-0.30000307086276845,0
-0.21274223262300188,-0.21664653585557253,-0.7152225960896024,0.24354821151887093,-1.016671435741032,-0.24695804549602032,0.01600132562118341,-0.30277055506915584,0
-0.20933271899568534,-0.22005247735000788,-0.7111079507996653,0.2366127172582124,-1.0153168876782457,-0.23412363325727328,-0.7543414411152988,-0.30071268219773956,0
-0.222968741613636,-0.23027233220082174,-0.7213950238984321,0.23487884369304776,-1.0085441473643142,-0.22762720237099393,-0.2144949352920947,-0.30756752769356066,0
-0.18887970101441712,-0.27114870605281544,-0.7193375479621555,0.2387800592146682,-1.0148653716573168,-0.22398286309332502,0.6569426827221411,-0.30207513596088414,0
-0.21615174625031838,-0.243897113362317,-0.7059641076676659,0.23054415978013618,-1.016671435741032,-0.2265180556343121,0.05846116315783991,-0.2986548093263233,0
-0.21615174625031838,-0.22005247735000788,-0.7255099757709852,0.2270764126498069,-0.9968047308201661,-0.2241413126271367,-0.032524202992138304,-0.29932184398119616,0
-0.2536503004768538,-0.23708523037344634,-0.7491704891642416,0.23271150173659197,-1.0080926313433853,-0.2228737163566432,-0.5845020909686728,-0.3034517819507281,0
-0.25024078684953727,-0.21664653585557253,-0.7296249276435384,0.23314497012788313,-1.0112532434898867,-0.2262011565666887,-0.3661372122087251,-0.29932184398119616,0
-0.25024078684953727,-0.21664653585557253,-0.7316824035798148,0.22360866551947764,-1.0098986954271003,-0.21986317521422102,0.0038699434678529827,-0.29726397110977987,0
-0.1956966963777347,-0.27114870605281544,-0.7152225960896024,0.22881028621497154,-1.0171229517619607,-0.21716953313942228,0.11911807392449206,-0.30071268219773956,0
-0.2706938048308055,-0.21664653585557253,-0.7213950238984321,0.22447560230205996,-1.016671435741032,-0.22525045936381854,-0.7786042054219596,-0.28558376853615514,0
-0.2843298274487561,-0.22345943402819715,-0.7296249276435384,0.21884051321527487,-1.0076411153224565,-0.2284194500400524,-1.2234215510440756,-0.30071268219773956,0
-0.2877393410760727,-0.21664653585557253,-0.7234524998347086,0.2132054241284898,-1.0121562755317441,-0.23301448652059145,-0.3823123884131656,-0.30000307086276845,0
-0.3047828454300244,-0.23027233220082174,-0.7111079507996653,0.21060461378074286,-1.0135108235945305,-0.23000394537816932,0.2909793210966731,-0.2986548093263233,0
-0.2911488547033892,-0.243897113362317,-0.717280072025879,0.2184070448239837,-1.016671435741032,-0.22905324817529915,1.2614898933631074,-0.29932184398119616,0
-0.27751283208543853,-0.20983363768294794,-0.7244810845115389,0.20887074021557822,-1.0085441473643142,-0.23142999118247454,1.6395846371419056,-0.29520609823836363,0
-0.24342379148621968,-0.22005247735000788,-0.7152225960896024,0.2153727660849456,-1.0121562755317441,-0.22746875283718224,1.2352052320308915,-0.29658274422820763,0
-0.25024078684953727,-0.21664653585557253,-0.7296249276435384,0.20193524595491968,-1.0135108235945305,-0.23634192673063698,1.3767380238197464,-0.29794519799135216,0
-0.27751283208543853,-0.17577016200357887,-0.7234524998347086,0.1395157976089928,-1.016671435741032,-0.23174689025009793,0.09081151556672105,-0.2773238925970912,0
-0.2706938048308055,-0.16895726383095427,-0.735797048869752,0.20973767699816054,-1.0031259551131688,-0.21542658826749367,-0.8554362923930523,-0.30207513596088414,0
-0.2809203138214396,-0.23708523037344634,-0.7316824035798148,0.2049695246939578,-1.0121562755317441,-0.2075041115769091,-0.7381662649108582,-0.3034517819507281,0
-0.2809203138214396,-0.21664653585557253,-0.7316824035798148,0.19933443560717273,-1.0144138556363882,-0.2037013227654285,-1.0657135830507798,-0.3089441736834046,0
-0.2843298274487561,-0.17577016200357887,-0.7162514873490486,0.2049695246939578,-1.0193805318666045,-0.19419435073672697,-1.5833192215928782,-0.29932184398119616,0
-0.2843298274487561,-0.1723632053253896,-0.7069929989271122,0.19933443560717273,-1.0180259838038184,-0.1899162133238113,-1.7814651300972753,-0.29794519799135216,0
-0.25024078684953727,-0.16214436565832968,-0.7049355229908356,0.19499975169426115,-1.0076411153224565,-0.18912396565475284,-0.7260348827575278,-0.29726397110977987,0
-0.27751283208543853,-0.18258204499244954,-0.7275674517072618,0.19846749882459042,-1.010801727468958,-0.1899162133238113,0.01600132562118341,-0.29932184398119616,0
-0.32523789530260805,-0.13489277296783128,-0.7419694766785816,0.1923989413465142,-1.012607791552673,-0.19245140586479836,0.91170170794208,-0.29794519799135216,0
-0.3525099405385093,-0.15192451080751582,-0.7162514873490486,0.19586668847684346,-1.016671435741032,-0.19039156192524637,0.5720230076488281,-0.30619088170371667,0
-0.3047828454300244,-0.20302073951032334,-0.702878047054559,0.18633038386843798,-1.0089956633852428,-0.18722257124901254,0.8267820328687671,-0.30277055506915584,0
-0.3047828454300244,-0.20983363768294794,-0.7193375479621555,0.18633038386843798,-1.0144138556363882,-0.18341978243753193,0.685249241079912,-0.30826294680183236,0
-0.2911488547033892,-0.22005247735000788,-0.7327109882566452,0.1880642574336026,-1.0171229517619607,-0.18563807591089562,0.054417369106729764,-0.30071268219773956,0
-0.2911488547033892,-0.165550307152765,-0.7049355229908356,0.18546344708585566,-1.0058350512387415,-0.17502195714551227,0.7054682113354628,-0.30071268219773956,0
-0.3047828454300244,-0.18258204499244954,-0.7213950238984321,0.18242916834681755,-1.0139623396154593,-0.15996925143340154,0.6084171541088194,-0.30207513596088414,0
-0.3354644042932422,-0.14170567114045587,-0.7224239151578784,0.17722754765132362,-1.0112532434898867,-0.15394816914855725,0.5760668016999382,-0.30071268219773956,0
-0.35932693590182696,-0.11104813695552213,-0.7327109882566452,0.1828626367381087,-1.0175744677828895,-0.15442351774999233,0.3698333050933209,-0.30207513596088414,0
-0.3525099405385093,-0.14511262781864515,-0.7327109882566452,0.18112876317294405,-1.0094471794061717,-0.16060304956864832,-0.40253135866871637,-0.30071268219773956,0
-0.35932693590182696,-0.165550307152765,-0.7337395729334754,0.17375980052099435,-1.0130593075736019,-0.16963467299591475,-0.12755336319322666,-0.2986548093263233,0
-0.31160187268465744,-0.12807987479520666,-0.7481419044874114,0.058023740046254955,-1.0121562755317441,-0.17169451693546675,-0.7058159125019771,-0.30071268219773956,0
-0.3047828454300244,-0.14851856931308047,-0.7316824035798148,0.17072552178195624,-1.018477499824747,-0.162821343042012,-0.9160932031597044,-0.30139390907931185,0
-0.31160187268465744,-0.18258204499244954,-0.7399120007423051,0.1689916482167916,-1.0103502114480292,-0.15965235236577816,-1.5954506037462086,-0.3048284279405721,0
-0.3047828454300244,-0.18939494316507413,-0.7265385604478155,0.17375980052099435,-1.0139623396154593,-0.1514129766075702,-2.1494503887482983,-0.30071268219773956,0
-0.3456909132838763,-0.165550307152765,-0.7255099757709852,0.16725777465162697,-1.0180259838038184,-0.15474041681761572,-0.8958742329041538,-0.3048284279405721,0
-0.33205489066592564,-0.20983363768294794,-0.7327109882566452,0.17159245856453856,-1.016671435741032,-0.1514129766075702,0.400161760476647,-0.3034517819507281,0
-0.3525099405385093,-0.21664653585557253,-0.7234524998347086,0.16032228039096844,-1.010801727468958,-0.14856088499895972,2.357358081213956,-0.29932184398119616,0
-0.3525099405385093,-0.20302073951032334,-0.717280072025879,0.1681247114342093,-1.0148653716573168,-0.14792708686371298,1.2675555844397726,-0.30139390907931185,0
0.2645104314400087,1.2617280031938716,1.4954977410690955,-1.0802642554843283,-0.6956435448606768,-0.5101427211572405,0.4911471266266252,-0.13270510252997578,1
0.28155596768527585,1.2957914788732405,1.45331994424935,-1.066393266963011,-0.6960950608816056,-0.5136286109010977,0.5234974790355064,-0.13684923272620717,1
0.33609802626576296,1.2821656825279915,1.4317169067923703,-1.0646593933978463,-0.6983526409862494,-0.5106180697586756,0.7095120053865729,-0.14303704356715538,1
0.35655307613834664,1.312824231896679,1.39365467501041,-1.0698610140933402,-0.6979011249653206,-0.5017448958652209,0.32535157053110936,-0.12854678010704498,1
0.45882019793600326,1.3094172752184898,1.3761659762607512,-1.0681271405281756,-0.6979011249653206,-0.48574149295023994,0.36174571699110064,-0.13544420228296433,1
0.5610893516249753,1.2991984355514299,1.352505769450111,-1.0672602037455934,-0.6974496089443919,-0.4698965395690708,0.1716873965889239,-0.14510910866527107,1
0.5849518832335601,1.3434807508978588,1.3442758657050047,-1.0733287612236697,-0.6988041570071781,-0.46847049376476557,0.10698669177116163,-0.13476297540139207,1
0.6088144148421448,1.3196361148855498,1.3144429245029186,-1.0724618244410873,-0.6960950608816056,-0.4575374759317588,0.33950484970999484,-0.13751626738108003,1
0.6292674328234131,1.278758725849802,1.308270803276705,-1.0698610140933402,-0.6915799006723179,-0.4565867787288887,0.5295631701121716,-0.12995181055028782,1
0.6906285186585333,1.2276645275145024,1.296954838918492,-1.0698610140933402,-0.6924829327141754,-0.4616571638108628,-0.006239541659922374,-0.13408174851981977,1
0.7179005638944346,1.1970059781458147,1.278437862074619,-1.0733287612236697,-0.6933859647560329,-0.46656909935902524,0.10092100069449642,-0.13822587871605116,1
0.7588086317482865,1.1697543854553163,1.2763800795557263,-1.0759295715714166,-0.6933859647560329,-0.45912197126987575,0.6872711381054671,-0.13408174851981977,1
0.8201697175834066,1.1459097494430073,1.2835810920413864,-1.076796508353999,-0.6924829327141754,-0.43075950471758284,0.11305238284782684,-0.13408174851981977,1
0.8406227355646748,1.1595355457882563,1.2990120082721526,-1.076796508353999,-0.6915799006723179,-0.4103195148558746,-0.7118816035786423,-0.13270510252997578,1
0.8372132219373584,1.1527236627993858,1.3103279726303656,-1.0780969135278724,-0.6879677725048877,-0.39922804748905616,-0.21247303826653963,-0.13476297540139207,1
0.901983821399795,1.088001637751329,1.3072419120172587,-1.0707279508759227,-0.6965465769025343,-0.39574215774519894,0.20403774899780508,-0.13751626738108003,1
0.9360728619990138,1.0641570017390198,1.3113568638898119,-1.0711614192672139,-0.6960950608816056,-0.406516726044394,-0.6734655600930959,-0.13615381361793547,1
0.953118398244281,1.0096538163580229,1.3092990813709193,-1.0793973187017458,-0.6938374807769617,-0.4161821476069072,-0.1032905988865658,-0.12995181055028782,1
0.9190293576450621,1.0096538163580229,1.3134140332434723,-1.0815646606582017,-0.6888708045467452,-0.42759051404134896,0.32535157053110936,-0.13131426431343238,1
0.901983821399795,1.0028419333691523,1.3031269601447055,-1.0845989393972397,-0.6960950608816056,-0.43757283467148567,0.46688436231996433,-0.13615381361793547,1
0.9088008167631126,0.9789972973568432,1.3175289851160255,-1.082865065832075,-0.6960950608816056,-0.43028415611614773,0.6084171541088194,-0.12096813104955337,1
0.9156198440177457,0.965371501011594,1.3504479869312183,-1.0811311922669105,-0.6960950608816056,-0.4169743952759657,1.2392490260820017,-0.138892913370924,1
0.946299370989648,0.9006494759635372,1.3483908175775579,-1.0845989393972397,-0.6956435448606768,-0.41681594574215397,0.145402735256708,-0.13408174851981977,1
0.8917573124091609,0.9074633893199158,1.3586778906763246,-1.0845989393972397,-0.6983526409862494,-0.40366463443578354,-0.7260348827575278,-0.1140565166469346,1
0.9224368393810632,0.8529602039389189,1.3833669887464113,-1.082865065832075,-0.6960950608816056,-0.39384076333945867,-0.3782685943620555,-0.13408174851981977,1
0.8951668260364773,0.8597741172952975,1.3833669887464113,-1.0898005600927336,-0.6960950608816056,-0.3819570483035818,0.17977498469114422,-0.13200968342170408,1
0.8406227355646748,0.842741364271859,1.4183437730804966,-1.0871997497449868,-0.6866132244421014,-0.368488837929588,-0.018370923813252803,-0.13960252470589513,1
0.8201697175834066,0.79845904892543,1.423487003047264,-1.0854658761798222,-0.6888708045467452,-0.34583055459451606,-0.8877866448019335,-0.13131426431343238,1
0.7826711633568713,0.8086778885924899,1.4214298336936035,-1.0919679020491895,-0.6875162564839589,-0.32380606939469087,-0.760407132191964,-0.13408174851981977,1
0.7315365865123852,0.8188967282595498,1.423487003047264,-1.0871997497449868,-0.6875162564839589,-0.31588359270410626,-0.7422100589619683,-0.13200968342170408,1
0.6360864600780461,0.832522524604799,1.426573676825603,-1.1132078532224563,-0.6879677725048877,-0.31414064783217766,0.6306580213899251,-0.1306330374318601,1
0.6088144148421448,0.8257086112484205,1.4317169067923703,-1.090667496875316,-0.6848071603583863,-0.3174680880422232,0.6650302708243614,-0.13270510252997578,1
0.574725374242926,0.8563671606171082,1.4409757017969227,-1.091100965266607,-0.685258676379315,-0.30891181321639183,0.22021292520224564,-0.13131426431343238,1
0.5167717701438069,0.8461483209500483,1.4368607499243697,-1.093268307223063,-0.6866132244421014,-0.31620049177172965,0.0018480464422979113,-0.13822587871605116,1
0.4724562205539539,0.8529602039389189,1.4368607499243697,-1.1028046118314685,-0.6839041283165288,-0.3142990973659894,-0.5966334731220032,-0.13822587871605116,1
0.43836717995473506,0.8529602039389189,1.4574348961219032,-1.0950021807882275,-0.6879677725048877,-0.2981372449171968,0.16764360253781377,-0.14097917069573912,1
0.4724562205539539,0.8699929569623575,1.4389179192780301,-1.09586911757081,-0.6884192885258165,-0.2924330616999759,0.11103048582227176,-0.13684923272620717,1
0.45882019793600326,0.8393344075936697,1.4327457980518166,-1.096302585962101,-0.6721647117723808,-0.28355988780652114,-0.48138534266536415,-0.138892913370924,1
0.4690467069266374,0.8529602039389189,1.4471478230231365,-1.0941352440056453,-0.6906768686304603,-0.26470439328292983,0.5396726552399469,-0.14097917069573912,1
0.46563922519063633,0.8495532472607297,1.437889641183816,-1.0971695227446834,-0.6906768686304603,-0.25408827451754645,0.26065086571334706,-0.14373246267542708,1
0.4110951347188338,0.9040564326417265,1.426573676825603,-1.1002038014837214,-0.6920314166932466,-0.24854254083413727,0.2788479389433427,-0.13960252470589513,1
0.39064211673756555,0.887023679618288,1.4152577124673897,-1.0967360543533922,-0.6884192885258165,-0.2303208444457927,0.038242192902289196,-0.13684923272620717,1
0.4281406709641009,0.9006494759635372,1.382338710652197,-1.0967360543533922,-0.6942889967978905,-0.19831403861583097,0.7216433875399033,-0.13270510252997578,1
0.4179121300821514,0.9279010686540357,1.3771948675201975,-1.0954356491795187,-0.6960950608816056,-0.1412722064436219,1.938825396924056,-0.13408174851981977,1
0.39064211673756555,0.921089185665165,1.3473619263181116,-1.1010707382663039,-0.7105435735513261,-0.09579719023966636,1.1725264242386844,-0.13476297540139207,1
0.431548152700102,0.9313080253322249,1.3329599013467917,-1.101937675048886,-0.6807435161700274,-0.09056835562388052,-0.03858989406880352,-0.13684923272620717,1
0.4792732159172715,0.9074633893199158,1.319586767634918,-1.0954356491795187,-0.6771313880025972,-0.08011068639230887,-0.2084292442154295,-0.13615381361793547,1
0.4860922431719046,0.9483387479881555,1.3463330350586653,-1.1093066377008358,-0.685258676379315,-0.04968837590046403,-0.875655262648603,-0.13270510252997578,1
0.49290923853522217,0.9347129516429062,1.375137698166537,-1.1023711434401773,-0.6784859360653835,-0.001836616689333097,-0.8898085418274886,-0.13270510252997578,1
0.5099547747804893,0.9483387479881555,1.3401609138324515,-1.1023711434401773,-0.6753253239188821,0.0506101790023369,-0.31558978656984826,-0.13408174851981977,1
0.5338173063890741,0.9347129516429062,1.360735060029985,-1.0993368647011392,-0.6861617084211726,0.09608519520629244,-0.8210640429586161,-0.13131426431343238,1
0.619040923832779,0.9824042540350324,1.3689649637750914,-1.1045384853966331,-0.6437192024538683,0.13094409264486465,0.5032785087799556,-0.13822587871605116,1
0.5644988652522919,0.9755903406786539,1.3987979049771773,-1.1036715486140507,-0.6942889967978905,0.1574051647914172,1.279686966593103,-0.13131426431343238,1
0.5542703243703423,0.9824042540350324,1.4080566999817299,-1.1075727641356712,-0.6915799006723179,0.18354933787034633,0.683227344054357,-0.13408174851981977,1
0.6088144148421448,0.9789972973568432,1.404970026203391,-1.10713929574438,-0.6924829327141754,0.2016125847248792,0.8186944447665467,-0.14097917069573912,1
0.6633564734226319,0.9415268649992848,1.4080566999817299,-1.104105017005342,-0.6947405128188192,0.20953506141546377,-1.5914068096950984,-0.13338632941154807,1
0.6292674328234131,0.9892161370239031,1.4317169067923703,-1.1088731693095446,-0.695192028839748,0.20256328192774936,-2.691318791597057,-0.12854678010704498,1
0.6429034554413637,0.9824042540350324,1.442003979891137,-1.1093066377008358,-0.696998092923463,0.19876049311626875,-2.5053042652459907,-0.12304019614766905,1
0.7042645412764839,0.9585596180227233,1.4574348961219032,-1.1119074480485827,-0.6924829327141754,0.2106442081521456,-1.1647865373029782,-0.12995181055028782,1
0.6735850143045815,0.9892161370239031,1.471836921093223,-1.1123409164398739,-0.6965465769025343,0.22664761106712653,0.12316186797560219,-0.12995181055028782,1
0.7179005638944346,0.9858091803457139,1.4800668248383293,-1.1106070428747092,-0.6933859647560329,0.24787984859789325,0.6205485362621498,-0.1306330374318601,1
0.711083568531117,0.9960280200127738,1.4862389460645429,-1.1114739796572917,-0.6870647404630301,0.25722837109278307,1.0734534699864857,-0.13270510252997578,1
0.6838115232952157,1.0096538163580229,1.508870874780969,-1.1132078532224563,-0.6879677725048877,0.28210494790121865,1.0047089711176134,-0.13270510252997578,1
0.6769924960405826,1.0164677297144016,1.5098997660404154,-1.1080062325269624,-0.695192028839748,0.3290060099094795,0.5396726552399469,-0.13544420228296433,1
0.7179005638944346,1.0437193224049,1.500641584201095,-1.1080062325269624,-0.696998092923463,0.3648156045509218,1.3807818178708564,-0.14303704356715538,1
0.6838115232952157,1.0505312053937705,1.4780096554846687,-1.1123409164398739,-0.6965465769025343,0.3965055113132602,0.31322018837777893,-0.14097917069573912,1
0.6292674328234131,0.9892161370239031,1.4574348961219032,-1.1132078532224563,-0.696998092923463,0.3928611720355913,-0.06891834945212959,-0.13270510252997578,1
0.5917688785968777,1.0164677297144016,1.4080566999817299,-1.1119074480485827,-0.6974496089443919,0.40712163007864355,-0.9828158050030218,-0.12925639144201612,1
0.5610893516249753,1.0403123657267106,1.371022746293984,-1.1244780313960263,-0.6748738078979534,0.4113997674915592,-1.8239249676339317,-0.13270510252997578,1
0.567906346988293,1.033498452370332,1.330902731993131,-1.1166756003527856,-0.6843556443374575,0.414093409566358,-0.4348817110775975,-0.12441684213751304,1
0.5815423696062436,1.0062488900473416,1.3051841294983662,-1.1132078532224563,-0.6857101924002439,0.43041371154896224,-0.02848040894102816,-0.13200968342170408,1
0.6156314102054624,0.9619645443334047,1.2948970563995994,-1.1132078532224563,-0.696998092923463,0.4237588311288712,0.598307668981044,-0.13408174851981977,1
0.5951783922241942,0.9960280200127738,1.3422180831861121,-1.1136413216137473,-0.6988041570071781,0.4136180609649229,0.855088591226538,-0.13408174851981977,1
0.574725374242926,0.9483387479881555,1.3586778906763246,-1.1175425371353678,-0.6988041570071781,0.39872380478662384,0.5457383463166121,-0.14097917069573912,1
0.6224504374600955,0.9347129516429062,1.412171651854283,-1.1184094739179502,-0.6979011249653206,0.38066055793209097,1.1866797034175698,-0.13270510252997578,1
0.6429034554413637,0.9517457046663448,1.4965266323285418,-1.1158086635702031,-0.6979011249653206,0.3743225765796233,1.3261905981808697,-0.13408174851981977,1
0.574725374242926,0.955152661344534,1.5603068534400348,-1.1175425371353678,-0.6965465769025343,0.37368877844437653,0.6690740648754715,-0.13408174851981977,1
0.5372268200163905,0.9074633893199158,1.6076284933917797,-1.1227441578308617,-0.6979011249653206,0.36037901760419444,-0.01432712976214266,-0.13544420228296433,1
0.5133642884078058,0.9142752723087865,1.6456907251737398,-1.1166756003527856,-0.6988041570071781,0.3522980913797982,0.11507427987338191,-0.14097917069573912,1
0.482682729544588,0.9006494759635372,1.6652365932770592,-1.1188429423092412,-0.6974496089443919,0.3419988716820382,-0.5460860474831264,-0.13200968342170408,1
0.4997282657898552,0.8733978832730388,1.6816964007672717,-1.1184094739179502,-0.6866132244421014,0.33867143147199263,-0.19225406801098893,-0.13544420228296433,1
0.49290923853522217,0.921089185665165,1.6590644720508456,-1.1175425371353678,-0.6879677725048877,0.3337594959238302,0.9602272365554018,-0.13200968342170408,1
0.5099547747804893,0.9824042540350324,1.615857783971654,-1.1197098790918236,-0.6888708045467452,0.31553779953548566,1.077497264037596,-0.13408174851981977,1
0.567906346988293,0.9347129516429062,1.5932264684204598,-1.123177626222153,-0.6915799006723179,0.3039709835672321,-0.6613341779397655,-0.13960252470589513,1
0.567906346988293,0.9619645443334047,1.550019780341268,-1.1197098790918236,-0.6942889967978905,0.31474555186642716,-0.6047210612242235,-0.12995181055028782,1
0.5883613968608766,0.9789972973568432,1.4944688498096492,-1.205103152176182,-0.6938374807769617,0.3280553127066093,-0.37422480031094535,-0.14097917069573912,1
0.567906346988293,0.9381199083210956,1.4502338836362432,-1.1266453733524822,-0.6956435448606768,0.32361872575988193,0.5275412730866165,-0.13270510252997578,1
0.5406343017523917,0.9755903406786539,1.4131999299484972,-1.121010284265697,-0.689322320567674,0.31205190979162845,-0.09520301078434551,-0.1306330374318601,1
0.5610893516249753,0.9687784576897832,1.375137698166537,-1.1244780313960263,-0.695192028839748,0.3069815247096543,-1.3811295190373711,-0.13270510252997578,1
0.5406343017523917,0.9892161370239031,1.3473619263181116,-1.1530869452212429,-0.6942889967978905,0.3001681947557515,-0.960574937721916,-0.13270510252997578,1
0.5270003110257565,1.0028419333691523,1.352505769450111,-1.1253449681786087,-0.6924829327141754,0.29256261713279036,-0.21247303826653963,-0.13408174851981977,1
0.574725374242926,0.9824042540350324,1.3257588888611318,-1.1266453733524822,-0.6879677725048877,0.28384789277314726,0.18381877874225436,-0.13270510252997578,1
0.5644988652522919,1.05393816207196,1.3257588888611318,-1.1374820831347612,-0.6888708045467452,0.2779852600221147,0.685249241079912,-0.14097917069573912,1
0.4997282657898552,1.0369054090485215,1.3319310100873454,-1.1253449681786087,-0.6875162564839589,0.2656261963848027,-0.6229181344542192,-0.12995181055028782,1
0.5133642884078058,0.9824042540350324,1.3401609138324515,-1.1296796520915202,-0.6870647404630301,0.21872513437654195,-0.7543414411152988,-0.13338632941154807,1
0.5270003110257565,0.9892161370239031,1.3411898050918978,-1.1314135256566848,-0.691128384651389,0.18925352108756724,-0.47531965158869893,-0.13615381361793547,1
0.5133642884078058,0.9892161370239031,1.375137698166537,-1.1266453733524822,-0.6942889967978905,0.15962345826478086,-0.1396847453465571,-0.13270510252997578,1
0.5133642884078058,0.9687784576897832,1.4080566999817299,-1.136615146352179,-0.6924829327141754,0.13664827586208556,0.34152674673554995,-0.14373246267542708,1
0.4792732159172715,0.9585596180227233,1.4101138693353905,-1.1331473992218495,-0.6979011249653206,0.10907805697885117,0.6326799184154802,-0.13200968342170408,1
0.4895017567992211,0.9347129516429062,1.4327457980518166,-1.1331473992218495,-0.7001587050699645,0.10844425884360441,0.5881981838532686,-0.1423558166855831,1
0.4724562205539539,0.8802117966294174,1.4152577124673897,-1.1270788417437734,-0.6979011249653206,0.1028985251601952,0.01802322264673848,-0.12854678010704498,1
0.5099547747804893,0.832522524604799,1.423487003047264,-1.1314135256566848,-0.6888708045467452,0.08641977364377924,1.1684826301875741,-0.11337528976536232,1
0.5201812837711235,0.8359294812829884,1.4286308461792634,-1.1348812727870141,-0.695192028839748,0.089113415718578,1.3282124952064247,-0.12995181055028782,1
0.5133642884078058,0.8052709319143007,1.449205605542029,-1.1348812727870141,-0.695192028839748,0.10590906630261734,1.0047089711176134,-0.12995181055028782,1
0.5474533290070247,0.7712074562349316,1.4399468105374764,-1.1392159566999258,-0.6960950608816056,0.12492301036002036,0.31322018837777893,-0.13960252470589513,1
0.5542703243703423,0.7507677465333039,1.423487003047264,-1.134014336004432,-0.6947405128188192,0.12571525802907882,-0.3499620360042845,-0.13200968342170408,1
0.5406343017523917,0.7098923878650641,1.426573676825603,-1.1335808676131407,-0.6960950608816056,0.12523990942764374,-0.3863561824642758,-0.13270510252997578,1
0.5576798379976589,0.7030784745086855,1.4152577124673897,-1.136615146352179,-0.7015132531327508,0.14092641327500124,-0.4308379170264873,-0.13270510252997578,1
0.5406343017523917,0.7098923878650641,1.426573676825603,-1.1383490199173436,-0.7024162851746083,0.1705564760977876,-0.4672320634864786,-0.13200968342170408,1
0.5815423696062436,0.6451703628170073,1.4481767142825828,-1.1383490199173436,-0.6857101924002439,0.18703522761420355,0.5578697284699425,-0.13200968342170408,1
0.5542703243703423,0.607699930459449,1.4440617624100296,-1.1357482095695965,-0.6897738365886028,0.19273941083142446,-0.8695895715719378,-0.12096813104955337,1
0.5474533290070247,0.5668245717912093,1.4574348961219032,-1.1470183877431668,-0.6933859647560329,0.1843415855394048,-0.28930512523763235,-0.13270510252997578,1
0.5167717701438069,0.5600106584348308,1.4574348961219032,-1.1400828934825082,-0.6947405128188192,0.17784515465312542,-0.3014365073909628,-0.13822587871605116,1
0.4860922431719046,0.5463848620895816,1.437889641183816,-1.1435506406128375,-0.6942889967978905,0.16580299008343685,0.27682604191778765,-0.14510910866527107,1
0.4895017567992211,0.5463848620895816,1.4409757017969227,-1.1439841090041287,-0.6942889967978905,0.16374314614388485,0.6953587262076875,-0.13200968342170408,1
0.5201812837711235,0.5157283430884018,1.4204009424341573,-1.1392159566999258,-0.6929344487351041,0.18703522761420355,1.530402197761932,-0.12995181055028782,1
0.4997282657898552,0.5259471827554617,1.4430328711505833,-1.1400828934825082,-0.6924829327141754,0.21238715302407424,0.7014244172843527,-0.13751626738108003,1
0.5338173063890741,0.5123213864102125,1.4317169067923703,-1.142683703830255,-0.6920314166932466,0.2312426475476656,-0.036567997043248444,-0.13822587871605116,1
0.5542703243703423,0.5055095034213418,1.4142288212079435,-1.1418167670476729,-0.6947405128188192,0.28115425069834854,0.16764360253781377,-0.13131426431343238,1
0.5270003110257565,0.49188370707609264,1.404970026203391,-1.1435506406128375,-0.6965465769025343,0.34041437634392124,-0.760407132191964,-0.13822587871605116,1
0.5542703243703423,0.4714439973744649,1.3771948675201975,-1.1435506406128375,-0.7001587050699645,0.3664000998890387,-2.2141510935660604,-0.14167458980401082,1
0.5542703243703423,0.46122515770740496,1.371022746293984,-1.1452845141780021,-0.696998092923463,0.37210428310625965,-1.4822243703151246,-0.13270510252997578,1
